date,time,latitude,longitude,city,weather_condition,road_condition,severity,contributing_factor,traffic_condition,vehicle_type,age,gender
4/25/2015,4:29 AM,-6.906714,-78.25705,Sorochuco,cloudy,dry,medium,weather conditions,light,sedan,87,Female
2/5/2012,5:04 PM,65.1047244,17.1227163,Storuman,sunny,snowy,low,speeding,light,truck,84,Female
11/4/2007,8:49 AM,-3.7300232,-40.9926511,Tianguá,sunny,snowy,low,weather conditions,heavy,sedan,56,Male
12/9/2000,9:25 PM,8.7833709,126.3020575,Marihatag,rainy,icy,high,weather conditions,moderate,sedan,92,Female
5/12/2015,12:48 PM,62.2600127,17.3781406,Kvissleby,snowy,snowy,low,weather conditions,light,sedan,82,Male
2/18/2013,2:43 AM,14.3839328,121.050126,Santo Niño,sunny,snowy,high,speeding,light,truck,18,Female
12/30/2006,11:37 PM,-26.73333,-60.61667,Napenay,rainy,wet,medium,weather conditions,moderate,sedan,39,Genderfluid
10/14/2021,10:58 AM,45.3579767,17.7640023,Jakšić,rainy,wet,high,speeding,heavy,truck,90,Male
4/30/2015,4:51 PM,-18.9201331,29.8236554,Kwekwe,snowy,wet,medium,speeding,light,SUV,72,Polygender
10/6/2007,9:51 PM,9.88293,-85.529061,Sámara,cloudy,icy,high,weather conditions,moderate,SUV,66,Male
6/3/2004,6:19 AM,33.9352916,133.0604733,Shin’ichi,sunny,wet,low,speeding,light,motorcycle,27,Male
1/31/2006,1:06 PM,39.2752729,118.4500421,Longzui,snowy,icy,high,speeding,light,SUV,62,Male
4/17/2014,10:32 AM,0.2343005,-78.2610672,Otavalo,cloudy,dry,medium,weather conditions,heavy,truck,62,Male
11/5/2003,9:26 AM,52.8861365,-118.0572366,Jasper Park Lodge,cloudy,dry,medium,distracted driving,heavy,motorcycle,20,Male
7/12/2001,8:41 AM,27.508898,119.582263,Pandi,snowy,wet,medium,speeding,moderate,SUV,47,Male
5/26/2020,9:19 PM,35.8561719,129.2247477,Kyonju,rainy,icy,medium,speeding,moderate,SUV,18,Female
9/18/2012,10:25 AM,48.8383589,2.6618245,Marne-la-Vallée,rainy,wet,low,weather conditions,light,truck,41,Male
4/6/2021,10:40 PM,7.3442714,125.0950286,Guiset East,sunny,icy,low,speeding,light,sedan,58,Female
5/10/2019,7:08 PM,29.116031,112.567886,Sijihong,sunny,snowy,low,speeding,light,motorcycle,98,Female
2/19/2021,10:20 AM,-33.2827093,-70.879328,Lampa,cloudy,wet,high,speeding,light,truck,95,Male
1/7/2014,1:12 AM,48.659828,102.625198,Hüremt,cloudy,wet,high,weather conditions,light,truck,96,Female
3/19/2015,4:06 PM,41.307852,-8.3648654,Eiriz,snowy,snowy,high,weather conditions,light,sedan,20,Female
8/20/2006,6:54 AM,-7.2578991,107.8632023,Sinargalih,rainy,wet,medium,weather conditions,moderate,sedan,89,Female
10/22/2003,2:47 AM,-6.9955768,112.2950314,Kanugrahan,snowy,dry,medium,speeding,moderate,motorcycle,99,Male
3/4/2000,11:22 PM,32.30798,35.16593,Bazzāryah,snowy,dry,low,distracted driving,moderate,truck,78,Female
1/21/2015,11:51 AM,-9.62074,119.56671,Galubakul,sunny,icy,high,speeding,heavy,motorcycle,66,Male
7/27/2013,10:15 PM,5.3599517,-4.0082563,Abidjan,cloudy,dry,high,distracted driving,heavy,truck,97,Female
3/2/2019,2:43 PM,45.9402271,15.4773182,Leskovec pri Krškem,sunny,snowy,low,distracted driving,moderate,motorcycle,95,Male
7/6/2002,4:36 AM,50.9249111,15.2294387,Nové Město pod Smrkem,cloudy,wet,medium,weather conditions,light,sedan,38,Female
8/24/2009,10:59 AM,29.3332984,48.0158927,Ḩawallī,cloudy,wet,high,speeding,heavy,truck,66,Female
4/20/2003,6:53 PM,40.7400016,-73.9800078,New York City,sunny,wet,medium,speeding,heavy,SUV,97,Female
1/12/2000,11:27 PM,6.3324473,7.605638,Mberubu,cloudy,dry,low,weather conditions,light,motorcycle,64,Male
1/29/2019,7:43 PM,50.6658627,15.0898596,Hodkovice nad Mohelkou,sunny,wet,medium,weather conditions,heavy,motorcycle,96,Polygender
10/19/2007,9:58 AM,39.884007,116.318712,Huajie,rainy,snowy,medium,speeding,heavy,sedan,60,Male
3/17/2016,3:09 PM,49.2389409,-121.7658827,Agassiz,sunny,snowy,high,speeding,light,truck,87,Male
11/20/2013,10:34 PM,48.966667,96.783333,Hödrögö,sunny,wet,high,weather conditions,light,SUV,71,Female
12/29/2005,10:39 PM,51.3303754,12.40504,Leipzig,snowy,icy,medium,speeding,heavy,motorcycle,78,Male
10/16/2002,6:55 AM,16.2588381,103.5668302,Kamalasai,snowy,icy,low,distracted driving,light,motorcycle,35,Male
1/19/2003,6:56 PM,-34.5838708,-58.4160621,General Arenales,sunny,wet,high,distracted driving,light,sedan,77,Female
3/12/2018,6:03 PM,40.1271927,-8.8576516,São Pedro,cloudy,snowy,low,speeding,moderate,motorcycle,30,Female
12/8/2009,3:37 PM,-8.0670006,111.907307,Bago,rainy,icy,high,distracted driving,light,SUV,99,Female
5/20/2018,10:24 AM,-7.0271791,113.6293916,Nangger,snowy,wet,low,distracted driving,moderate,truck,94,Male
7/3/2005,7:06 PM,49.1919498,-123.9681079,Nanmo,sunny,snowy,low,distracted driving,moderate,sedan,71,Male
1/15/2019,12:18 AM,43.5661719,43.4895256,Shalushka,rainy,snowy,high,weather conditions,heavy,sedan,73,Female
12/1/2007,2:09 AM,5.4238154,-75.8185314,Riosucio,cloudy,dry,medium,speeding,heavy,SUV,97,Male
4/24/2007,1:37 AM,13.71216,45.30318,Raşad,cloudy,dry,low,speeding,moderate,truck,42,Female
8/18/2021,6:52 PM,37.510549,118.325556,Shengli,cloudy,icy,high,weather conditions,heavy,truck,23,Male
1/23/2003,11:34 PM,37.031485,118.254644,Xingfu,rainy,icy,low,distracted driving,heavy,motorcycle,98,Female
2/27/2012,2:05 AM,-5.4430889,-35.8716137,João Câmara,cloudy,dry,high,speeding,light,motorcycle,27,Male
9/24/2016,1:24 AM,13.2551041,-59.5743195,Greenland,rainy,wet,medium,distracted driving,moderate,sedan,21,Female
5/22/2004,3:57 PM,40.767544,114.886335,Zhanghekou,sunny,icy,high,weather conditions,light,truck,47,Male
3/14/2000,2:50 PM,43.4945737,5.8978018,Paris 08,rainy,snowy,high,speeding,heavy,motorcycle,80,Male
6/1/2007,6:27 PM,-15.5404411,-47.3374297,Formosa,sunny,dry,medium,weather conditions,heavy,motorcycle,87,Male
11/24/2002,1:11 AM,-2.9062039,114.6905436,Marabahan,snowy,wet,low,speeding,moderate,SUV,68,Male
10/23/2006,11:46 AM,24.749307,103.271467,Shanglian,sunny,wet,medium,speeding,heavy,truck,45,Female
2/12/2000,11:28 PM,-32.93645,-68.8733205,Chimbas,rainy,icy,low,weather conditions,light,sedan,87,Male
7/16/2019,11:39 AM,-6.1841954,106.8310178,Jalinan,cloudy,dry,medium,weather conditions,heavy,motorcycle,41,Male
4/15/2003,9:34 PM,-8.3841,123.2415,Riangwale,rainy,dry,medium,weather conditions,heavy,truck,92,Female
10/23/2001,5:59 AM,11.6932207,-84.4540213,Nueva Guinea,rainy,snowy,medium,distracted driving,moderate,sedan,99,Male
7/22/2022,1:41 AM,4.5775693,28.3987842,Yambio,sunny,dry,high,weather conditions,heavy,truck,74,Female
6/3/2012,1:19 AM,-6.8546403,107.4293388,Cilimus Kulon,sunny,snowy,medium,speeding,heavy,truck,77,Male
10/1/2002,8:28 AM,42.1023509,20.2325862,Shënmëri,sunny,dry,medium,distracted driving,moderate,SUV,30,Male
10/10/2014,5:42 PM,59.2255188,38.5125708,Sheksna,rainy,dry,medium,weather conditions,moderate,sedan,35,Male
3/31/2013,5:18 AM,32.3622982,120.5285929,Gaoshi,cloudy,snowy,medium,distracted driving,moderate,truck,29,Female
2/5/2022,3:43 AM,33.207199,-87.5482025,Tuscaloosa,snowy,snowy,high,speeding,moderate,truck,89,Female
6/29/2003,5:57 PM,39.8494257,-8.8416426,Várzeas,snowy,dry,high,speeding,heavy,truck,67,Genderfluid
8/11/2022,12:34 PM,59.943312,30.3512378,Makarov,cloudy,dry,low,weather conditions,light,truck,31,Male
5/11/2018,9:34 AM,-6.1130137,106.1610343,Cimuncang,sunny,snowy,high,speeding,moderate,SUV,87,Male
8/26/2010,2:10 AM,34.5724074,107.0351315,Shuangbaiyang,sunny,dry,low,speeding,heavy,SUV,66,Female
5/24/2020,1:33 PM,-9.5974717,124.4863567,Noemuti,cloudy,snowy,low,weather conditions,heavy,sedan,21,Female
6/5/2009,2:31 AM,-7.0631844,107.7843483,Cipaku,rainy,snowy,medium,distracted driving,light,truck,65,Bigender
7/3/2012,9:04 PM,38.9492606,-9.1068816,Santiago dos Velhos,rainy,snowy,low,distracted driving,moderate,sedan,85,Male
5/15/2018,2:45 AM,59.65089,67.412319,Kondinskoye,rainy,snowy,high,distracted driving,light,truck,66,Male
3/24/2012,3:12 AM,59.6794853,18.67843,Norrtälje,cloudy,icy,medium,weather conditions,heavy,SUV,49,Female
7/25/2015,7:10 PM,34.144801,-118.2563169,Glendale,snowy,wet,high,speeding,light,motorcycle,71,Male
3/16/2011,9:29 PM,50.2609615,16.101507,Opočno,sunny,wet,medium,distracted driving,light,SUV,80,Male
11/16/2014,3:23 AM,29.2997574,120.0339797,Zhaoxiang,cloudy,icy,low,speeding,light,truck,65,Female
11/24/2019,6:25 AM,-7.7911198,-79.2197376,Chocope,sunny,icy,medium,speeding,heavy,motorcycle,78,Female
3/2/2001,2:13 PM,28.074649,119.141473,Longquan,rainy,dry,high,distracted driving,moderate,sedan,51,Male
6/26/2001,12:16 PM,-1.0706976,34.4752715,Migori,cloudy,dry,medium,weather conditions,heavy,SUV,83,Female
2/22/2015,1:54 AM,9.8247812,-68.4397551,Macapo,sunny,dry,medium,speeding,moderate,sedan,26,Female
9/7/2008,6:03 AM,25.941937,117.365052,Yong’an,snowy,wet,medium,distracted driving,light,motorcycle,86,Female
6/2/2012,4:35 AM,32.113366,35.077465,Bidyā,cloudy,icy,high,speeding,moderate,motorcycle,39,Male
3/25/2014,11:18 AM,29.2031708,25.5195451,Siwa Oasis,rainy,icy,low,weather conditions,moderate,truck,53,Male
4/9/2001,6:00 AM,48.4713393,38.8134406,Alchevs’k,snowy,wet,low,distracted driving,heavy,motorcycle,74,Female
12/9/2001,4:35 PM,23.7247599,108.8076195,Fangxi,rainy,dry,low,weather conditions,light,motorcycle,60,Female
2/24/2021,2:50 PM,41.781418,82.502677,Kizil,snowy,snowy,medium,speeding,light,SUV,44,Genderfluid
2/7/2011,6:37 PM,-7.9620331,111.4723041,Ngasinan,rainy,dry,medium,weather conditions,heavy,motorcycle,23,Female
9/18/2001,3:58 PM,41.3009263,-95.8881542,Omaha,sunny,icy,low,weather conditions,heavy,motorcycle,37,Female
7/31/2015,10:17 AM,21.357765,40.2782239,Al Hadā,cloudy,icy,medium,weather conditions,heavy,truck,40,Male
12/26/2003,12:19 PM,47.9838092,-4.0325499,Quimper,rainy,snowy,high,weather conditions,light,motorcycle,66,Male
11/4/2012,9:22 PM,-34.5204472,-58.5328734,Carlos Tejedor,sunny,icy,low,distracted driving,light,motorcycle,49,Female
6/9/2000,2:17 AM,50.3250139,34.9100068,Chapayeve,rainy,dry,high,weather conditions,heavy,motorcycle,98,Male
3/11/2020,5:34 PM,-23.1734868,-49.9783088,Jacarezinho,sunny,icy,medium,distracted driving,moderate,sedan,42,Female
11/5/2001,10:18 AM,36.2469586,138.8138456,Kanuma,cloudy,snowy,high,speeding,heavy,motorcycle,39,Non-binary
10/6/2014,5:22 AM,39.1314511,-9.0148912,Atouguia,rainy,wet,low,distracted driving,light,sedan,79,Male
10/21/2014,12:28 AM,-7.1701665,108.3296983,Sukaraharja,cloudy,snowy,medium,distracted driving,moderate,SUV,92,Female
8/16/2022,11:56 AM,33.8918998,35.5630426,Jdaidet el Matn,sunny,icy,high,distracted driving,heavy,SUV,50,Male
8/30/2006,10:40 PM,0.5185303,25.2007728,Kisangani,snowy,icy,low,distracted driving,heavy,truck,53,Female
7/7/2003,5:24 PM,31.2823103,121.5045889,Tongjing,cloudy,snowy,high,speeding,heavy,sedan,22,Male
6/14/2010,1:36 AM,44.043297,129.359811,Hengdaohezi,sunny,icy,medium,speeding,moderate,sedan,53,Female
2/20/2011,6:23 AM,8.189424,124.086692,Kauswagan,rainy,icy,medium,weather conditions,light,sedan,42,Female
9/8/2018,10:24 AM,8.189424,124.086692,Kauswagan,sunny,icy,high,distracted driving,light,truck,79,Male
6/15/2020,4:54 AM,-7.7766561,112.1579249,Darungan,rainy,wet,medium,weather conditions,heavy,truck,68,Female
8/15/2006,1:58 AM,34.7671945,119.0790302,Sigou,sunny,icy,low,distracted driving,light,truck,71,Bigender
11/3/2004,8:35 AM,-25.4021046,-49.1347813,Pinhais,snowy,dry,high,weather conditions,light,sedan,61,Male
5/28/2006,6:13 PM,34.534829,109.088297,Gaoling,cloudy,icy,low,distracted driving,light,sedan,33,Female
9/4/2020,11:35 PM,47.0203676,-68.1435063,Stockholm,rainy,dry,high,speeding,light,truck,43,Female
11/10/2001,6:07 PM,39.5245194,-8.1915991,Sentieiras,rainy,icy,medium,weather conditions,moderate,motorcycle,46,Genderfluid
6/18/2021,11:42 PM,10.68825,8.956989,Kari,sunny,icy,low,speeding,moderate,motorcycle,73,Male
11/1/2017,8:12 AM,12.4315534,-86.8722146,León,rainy,dry,low,weather conditions,heavy,SUV,60,Male
4/10/2020,7:54 PM,45.478943,42.1414011,Trunovskoye,snowy,snowy,medium,weather conditions,moderate,sedan,22,Male
1/10/2010,3:17 PM,43.5963366,5.4044268,Aix-en-Provence,sunny,icy,high,weather conditions,light,SUV,27,Female
9/29/2002,4:58 AM,-9.5295,119.2674,Watulabara,rainy,wet,high,speeding,moderate,sedan,72,Male
5/2/2014,5:03 AM,52.1466159,23.3386501,Rokitno,sunny,icy,low,speeding,moderate,motorcycle,27,Female
3/25/2019,12:34 AM,23.3794116,104.2268717,Tangba,snowy,snowy,low,speeding,light,SUV,61,Male
10/28/2014,6:09 AM,41.6270289,-8.4553604,Cruzeiro,snowy,wet,high,weather conditions,light,sedan,31,Male
8/17/2017,4:01 PM,19.4102526,-99.0073673,Benito Juarez,cloudy,dry,medium,weather conditions,light,sedan,69,Male
4/25/2018,7:57 AM,18.1741581,-78.0295273,Bluefields,snowy,dry,high,weather conditions,light,SUV,75,Male
7/26/2000,1:48 AM,-5.7301845,105.6837789,Riang Tengah,cloudy,icy,medium,weather conditions,heavy,motorcycle,35,Female
10/3/2006,8:55 PM,44.2006496,43.4273768,Podgornaya,snowy,icy,low,speeding,heavy,sedan,41,Male
7/12/2020,6:31 AM,5.9840985,116.0761121,Kota Kinabalu,sunny,dry,medium,weather conditions,moderate,sedan,19,Male
8/23/2019,2:55 PM,49.5873403,20.809162,Kamionka Wielka,cloudy,icy,low,speeding,heavy,SUV,67,Male
11/14/2017,11:49 AM,25.313443,117.279653,Suban,snowy,wet,low,weather conditions,moderate,SUV,25,Female
7/25/2017,10:21 PM,-5.5944574,-78.7841007,San Agustin,rainy,snowy,high,speeding,moderate,sedan,40,Polygender
8/28/2002,2:36 PM,52.0008866,20.6716007,Żabia Wola,cloudy,wet,low,weather conditions,light,truck,90,Female
3/9/2009,2:01 AM,25.489999,103.796167,Qijing,sunny,wet,high,distracted driving,moderate,truck,19,Female
2/6/2004,8:50 AM,55.10013,-105.28422,La Ronge,snowy,dry,medium,weather conditions,moderate,sedan,20,Male
5/8/2016,9:46 PM,38.416663,112.734174,Xinzha,sunny,icy,medium,distracted driving,heavy,motorcycle,23,Non-binary
6/25/2018,12:26 AM,23.04421,112.677965,Xiangang,rainy,wet,high,distracted driving,light,motorcycle,65,Female
7/27/2017,1:59 PM,-27.284815,-54.198107,El Soberbio,snowy,wet,medium,speeding,moderate,SUV,76,Female
6/7/2011,11:10 AM,4.974252,-74.291386,San Francisco,rainy,icy,medium,weather conditions,light,motorcycle,92,Female
9/11/2014,1:22 AM,40.7886028,-81.4251512,Canton,cloudy,snowy,medium,distracted driving,moderate,motorcycle,39,Male
7/2/2015,7:00 PM,-8.7611605,-63.9004303,Porto Velho,snowy,icy,high,speeding,heavy,motorcycle,29,Female
11/1/2002,1:34 AM,53.2856154,15.2926343,Suchań,cloudy,dry,medium,weather conditions,light,SUV,73,Female
10/27/2009,1:49 AM,27.0522919,89.5756987,Tsimasham,cloudy,icy,medium,distracted driving,heavy,sedan,94,Male
1/11/2007,1:52 PM,15.787156,104.1478667,Chumphon Buri,sunny,wet,medium,weather conditions,light,sedan,58,Female
5/19/2017,2:03 AM,23.07555,112.007814,Liudu,sunny,snowy,low,distracted driving,moderate,truck,69,Female
5/23/2015,9:12 AM,40.0820173,113.2828702,Yunzhong,sunny,dry,high,speeding,heavy,sedan,34,Female
9/3/2011,9:12 AM,28.112525,112.989854,Tianxin,sunny,dry,medium,speeding,heavy,sedan,88,Male
6/3/2018,3:09 PM,50.6162099,33.8468153,Lypova Dolyna,rainy,snowy,high,weather conditions,light,SUV,95,Male
12/26/2014,2:35 PM,54.7288441,37.5438564,Rozhdestveno,sunny,icy,low,speeding,light,sedan,84,Female
7/21/2013,8:37 PM,35.7029747,53.3420351,Mahdishahr,sunny,snowy,low,weather conditions,heavy,sedan,44,Non-binary
11/17/2019,4:58 PM,39.9041999,116.4073963,Beixiang,sunny,dry,high,distracted driving,heavy,truck,87,Male
7/9/2008,3:31 PM,18.2886378,-99.4526826,Lazaro Cardenas,cloudy,wet,high,speeding,light,truck,76,Male
9/8/2022,8:24 AM,-26.8039789,-48.6489134,Penha,rainy,snowy,medium,distracted driving,heavy,sedan,37,Male
5/19/2002,3:03 PM,37.22,-121.86,San Jose,rainy,snowy,medium,weather conditions,moderate,truck,78,Female
6/6/2004,1:31 PM,-8.5764876,115.2164037,Banjar Parekan,cloudy,dry,high,speeding,heavy,truck,59,Female
7/15/2008,7:20 PM,54.0728901,21.3852657,Kętrzyn,snowy,icy,low,speeding,light,truck,33,Female
2/27/2016,2:27 AM,15.3098003,119.9994908,Bancal,sunny,wet,medium,speeding,heavy,SUV,79,Male
10/18/2012,2:39 PM,56.0345586,14.0604538,Kristianstad,rainy,wet,high,speeding,light,motorcycle,20,Male
12/18/2004,9:05 PM,6.6493305,6.3917654,Ubiaja,rainy,snowy,medium,distracted driving,moderate,sedan,60,Female
12/13/2002,7:01 AM,9.3847618,-73.3001233,Chiriguaná,rainy,dry,high,speeding,moderate,motorcycle,99,Genderqueer
2/8/2018,10:22 AM,50.1745286,12.6598918,Sokolov,sunny,dry,medium,weather conditions,moderate,sedan,19,Genderqueer
12/18/2018,9:15 PM,-16.4359692,-71.6050339,Tiabaya,snowy,snowy,high,weather conditions,moderate,truck,32,Male
3/23/2018,5:55 PM,31.558356,106.005046,Lanzhong,sunny,wet,medium,weather conditions,moderate,sedan,25,Agender
8/29/2020,1:39 AM,59.2832062,17.9570059,Hägersten,cloudy,icy,low,weather conditions,light,sedan,31,Male
2/7/2018,2:31 PM,42.741005,123.355701,Kangping,sunny,icy,low,speeding,light,SUV,85,Female
12/24/2010,10:55 PM,-8.2484009,111.8151245,Besole,snowy,wet,high,speeding,heavy,SUV,93,Female
6/8/2012,6:15 AM,39.1063109,-94.4439365,Independence,cloudy,icy,medium,distracted driving,moderate,sedan,67,Male
9/30/2013,10:20 PM,16.7275474,103.7358277,Si Somdet,snowy,dry,low,weather conditions,heavy,sedan,78,Female
5/4/2009,12:03 AM,13.0883907,-85.9993997,Jinotega,sunny,icy,low,speeding,light,motorcycle,96,Female
1/19/2002,6:39 PM,42.4865907,26.5331057,Yambol,cloudy,snowy,high,weather conditions,moderate,sedan,29,Female
10/2/2001,8:33 AM,35.8439572,136.1916906,Hino,snowy,wet,low,weather conditions,heavy,truck,87,Male
12/11/2005,4:33 AM,-1.5697615,110.5215459,Ketapang,rainy,snowy,high,speeding,heavy,truck,51,Male
6/4/2013,5:35 PM,-8.1553145,111.8270486,Pakel,snowy,icy,low,distracted driving,light,motorcycle,33,Female
10/16/2015,7:29 PM,31.806293,35.109193,Abū Ghaush,snowy,icy,high,distracted driving,moderate,truck,89,Female
5/7/2007,6:52 AM,52.5077777,5.4757709,Lelystad,rainy,wet,high,weather conditions,moderate,SUV,69,Bigender
1/7/2001,4:35 AM,-7.7955645,108.291137,Kalapagenep,snowy,icy,medium,distracted driving,heavy,SUV,34,Male
10/21/2022,8:19 PM,58.9482486,23.5370533,Haapsalu,rainy,wet,low,weather conditions,light,sedan,43,Male
4/27/2021,8:49 PM,51.7354275,55.0063279,Suvorovskaya,rainy,wet,low,speeding,light,sedan,100,Male
3/1/2000,5:58 AM,39.993178,116.468427,Wangjing,sunny,snowy,medium,speeding,moderate,motorcycle,97,Genderqueer
4/17/2001,12:55 AM,14.6214687,-90.8066537,Parramos,rainy,snowy,low,distracted driving,heavy,truck,90,Female
4/2/2001,4:43 AM,55.7242814,37.1853286,Rublëvo,sunny,dry,low,distracted driving,light,truck,44,Male
9/2/2009,4:01 AM,32.7668648,-7.5057737,Guisser,sunny,wet,low,speeding,moderate,truck,38,Male
8/18/2017,8:22 AM,-7.604976,112.775101,Bangil,sunny,snowy,low,distracted driving,light,sedan,48,Female
10/2/2021,8:26 AM,41.9502131,-8.5304169,Porta,sunny,icy,medium,speeding,moderate,SUV,96,Female
8/10/2008,5:49 PM,-21.9221397,-50.7317774,Bastos,rainy,icy,low,distracted driving,heavy,sedan,80,Female
12/25/2017,7:00 PM,-34.990888,138.574391,Adelaide Mail Centre,cloudy,icy,high,weather conditions,light,SUV,29,Male
1/19/2001,2:59 AM,5.0792613,-75.4111644,Manizales,rainy,dry,high,speeding,light,SUV,64,Female
5/1/2006,4:12 AM,22.7694444,113.6216667,Zhujiang,sunny,snowy,medium,distracted driving,light,truck,87,Male
1/4/2012,1:56 AM,5.9779631,-0.0886948,Akropong,rainy,dry,high,distracted driving,heavy,SUV,20,Male
6/28/2005,5:34 AM,45.31,-93.79,Monticello,cloudy,dry,low,weather conditions,moderate,sedan,47,Male
2/27/2020,12:52 AM,44.326388,85.619416,Shawan,snowy,dry,low,weather conditions,moderate,SUV,75,Male
9/18/2012,2:38 AM,7.5273576,125.6239227,Santo Tomas,cloudy,dry,low,distracted driving,moderate,motorcycle,52,Female
1/6/2001,9:46 AM,38.7655253,-9.3448465,Albarraque,cloudy,dry,low,distracted driving,heavy,truck,76,Female
5/1/2013,4:42 PM,-7.2026914,108.1013637,Kiarajangkung,rainy,icy,medium,speeding,moderate,SUV,81,Female
7/6/2000,10:12 PM,32.152799,35.04529,Kafr Thulth,cloudy,wet,high,distracted driving,heavy,truck,50,Female
5/8/2007,1:56 AM,26.1372068,68.2667265,Sakrand,rainy,icy,medium,distracted driving,light,motorcycle,20,Male
11/20/2019,3:16 PM,18.2760947,-77.1168753,Moneague,cloudy,dry,low,distracted driving,light,sedan,82,Male
1/17/2015,2:33 AM,41.3715365,-8.7162646,Touguinha,sunny,snowy,low,distracted driving,moderate,sedan,50,Non-binary
1/24/2000,1:54 AM,14.3631814,48.9820259,Burūm,rainy,snowy,high,speeding,light,truck,55,Male
8/16/2022,5:53 PM,14.347522,120.9245309,Sabang,snowy,snowy,low,weather conditions,light,motorcycle,96,Female
6/25/2002,7:21 PM,60.1475268,30.5168633,Toksovo,cloudy,snowy,high,distracted driving,light,SUV,93,Male
10/18/2005,4:33 PM,59.326934,14.524558,Karlskoga,sunny,snowy,medium,distracted driving,heavy,motorcycle,45,Female
11/16/2014,9:37 PM,43.475292,43.61997,Vol’nyy Aul,cloudy,dry,low,distracted driving,moderate,SUV,18,Female
2/19/2013,1:57 AM,22.358416,114.128354,Yinying,rainy,snowy,low,speeding,moderate,sedan,82,Male
9/14/2022,2:54 AM,-22.573223,-47.1731269,Artur Nogueira,sunny,icy,high,speeding,moderate,SUV,42,Male
11/16/2011,6:46 AM,44.4751299,34.1479155,Livadiya,sunny,snowy,low,speeding,heavy,SUV,48,Non-binary
6/6/2014,5:14 AM,-6.9736661,110.4180162,Pandansari,cloudy,icy,low,speeding,light,truck,54,Male
8/11/2004,2:14 AM,24.348178,113.151358,Shigutang,cloudy,icy,low,distracted driving,moderate,sedan,53,Female
10/5/2002,10:19 PM,16.3274859,120.3660634,Agoo,sunny,dry,medium,weather conditions,light,sedan,38,Female
1/16/2021,1:21 PM,-34.7569609,-58.3736215,Presidencia Roque Sáenz Peña,cloudy,icy,high,speeding,light,truck,94,Female
5/18/2005,11:16 AM,-0.3915604,102.2862694,Airmolek,snowy,icy,low,distracted driving,moderate,sedan,53,Female
11/10/2017,3:35 AM,-22.5284121,-43.7334089,Mendes,snowy,wet,low,speeding,light,SUV,95,Female
1/31/2014,5:25 PM,34.7836044,113.6738442,Wujiao,cloudy,dry,medium,speeding,light,SUV,81,Female
8/26/2016,8:25 AM,-7.5475962,110.2727965,Pagersari,rainy,icy,medium,weather conditions,light,truck,21,Male
4/6/2000,3:31 AM,-8.0034823,112.7420274,Bokor,rainy,snowy,high,distracted driving,light,sedan,74,Female
4/25/2009,9:08 AM,31.30275,121.389084,Shiqiaotou,snowy,wet,high,speeding,light,SUV,82,Male
7/3/2021,9:18 PM,41.4578988,-8.5462667,Nine,rainy,dry,high,distracted driving,moderate,motorcycle,34,Female
10/11/2002,6:57 AM,45.8209156,41.7473982,Pregradnoye,cloudy,icy,high,distracted driving,light,sedan,78,Male
1/16/2008,7:21 PM,23.10848,-82.2474648,Guanabacoa,sunny,wet,medium,speeding,moderate,SUV,93,Female
4/27/2007,7:34 AM,27.522069,116.336069,Shangyuan,snowy,dry,medium,weather conditions,light,sedan,96,Male
12/19/2005,3:23 AM,52.842561,5.7187546,Almere Haven,cloudy,snowy,low,weather conditions,light,sedan,97,Female
4/8/2010,4:04 AM,-8.1539,111.7051,Jajarkrajan,cloudy,wet,medium,weather conditions,light,SUV,34,Female
9/7/2020,5:04 AM,-7.2030729,112.0237903,Sumberejo,cloudy,wet,medium,weather conditions,light,motorcycle,91,Male
9/30/2010,3:33 AM,-6.8618504,111.971625,Borehbangle,rainy,snowy,medium,speeding,heavy,motorcycle,77,Male
6/14/2004,7:34 PM,-31.3582685,-64.2371705,Los Cóndores,snowy,wet,medium,distracted driving,heavy,motorcycle,86,Male
3/25/2006,3:58 PM,38.03,106.317671,Taizi,snowy,icy,medium,distracted driving,light,sedan,33,Male
4/25/2019,2:04 PM,5.7806339,36.5715924,Jinka,cloudy,icy,high,distracted driving,moderate,SUV,78,Female
3/6/2021,10:47 AM,34.0599302,-118.249786,Los Angeles,rainy,snowy,low,distracted driving,light,sedan,59,Male
12/13/2021,4:28 AM,22.6875359,-82.2936293,Batabanó,rainy,dry,high,distracted driving,light,motorcycle,53,Male
7/1/2019,8:02 PM,56.3615314,41.0836902,Novki,rainy,dry,high,speeding,light,truck,75,Male
11/25/2016,3:03 AM,45.4651444,-74.0798679,Oka,snowy,icy,medium,speeding,heavy,truck,38,Male
3/9/2012,6:51 AM,33.6722582,-4.6308305,Tazouta,snowy,wet,low,weather conditions,heavy,motorcycle,84,Male
11/21/2006,11:20 AM,44.6380305,21.6773447,Golubac,snowy,icy,low,speeding,light,motorcycle,50,Female
4/2/2021,7:33 AM,-7.0976672,109.0215438,Margasari,rainy,icy,high,speeding,light,sedan,79,Female
11/22/2010,9:42 AM,56.495472,93.2782749,Sukhobuzimskoye,sunny,snowy,high,weather conditions,light,SUV,83,Male
8/27/2019,3:01 PM,32.149961,34.8838788,Hod HaSharon,sunny,dry,medium,distracted driving,light,truck,64,Male
12/14/2012,8:32 PM,37.177129,119.942275,Lezhu,sunny,wet,high,distracted driving,heavy,truck,89,Bigender
6/16/2012,7:24 PM,-34.6761,-58.5404623,Formosa,cloudy,wet,high,weather conditions,light,sedan,24,Male
